,Variable,Parameter,Gini
0,savings_upper,54545.90909090909,0.6008571498233809
0,savings_upper,54545.90909090909,0.5870699098186509
0,savings_upper,54545.90909090909,0.5633478446105602
0,savings_upper,54545.90909090909,0.5382592811504264
0,savings_upper,54545.90909090909,0.5575445696708665
0,savings_upper,54545.90909090909,0.5594773084120963
0,savings_upper,54545.90909090909,0.5986918447180659
0,savings_upper,54545.90909090909,0.5554900714913824
0,savings_upper,54545.90909090909,0.5307086419950985
0,savings_upper,54545.90909090909,0.5931251542140503
0,savings_upper,63636.72727272727,0.5492075372969106
0,savings_upper,63636.72727272727,0.5917915049831816
0,savings_upper,63636.72727272727,0.5102481068018114
0,savings_upper,63636.72727272727,0.5807102688873619
0,savings_upper,63636.72727272727,0.5388666389201676
0,savings_upper,63636.72727272727,0.5388757076100144
0,savings_upper,63636.72727272727,0.5334163012345242
0,savings_upper,63636.72727272727,0.5900881766980273
0,savings_upper,63636.72727272727,0.5624706720877776
0,savings_upper,63636.72727272727,0.6351842447654458
0,savings_upper,63636.72727272727,0.49154924403883327
0,savings_upper,63636.72727272727,0.5490745578494117
0,savings_upper,63636.72727272727,0.5714825612944209
0,savings_upper,63636.72727272727,0.5762364210516997
0,savings_upper,63636.72727272727,0.5545952829016733
0,savings_upper,63636.72727272727,0.5537230333909317
0,savings_upper,63636.72727272727,0.5862301058158816
0,savings_upper,63636.72727272727,0.5297602659049698
0,savings_upper,63636.72727272727,0.5639338365163963
0,savings_upper,63636.72727272727,0.6115232825643099
0,savings_upper,63636.72727272727,0.6150003061596343
0,savings_upper,63636.72727272727,0.5643055896988786
0,savings_upper,63636.72727272727,0.5305112023166813
0,savings_upper,63636.72727272727,0.533185726962685
0,savings_upper,63636.72727272727,0.54541827085675
0,savings_upper,63636.72727272727,0.5588126240583005
0,savings_upper,63636.72727272727,0.5474566282868945
0,savings_upper,63636.72727272727,0.5697485561194962
0,savings_upper,63636.72727272727,0.5560064139194887
0,savings_upper,63636.72727272727,0.5451973789260007
0,savings_upper,63636.72727272727,0.535516266825308
0,savings_upper,63636.72727272727,0.5854762832474257
0,savings_upper,63636.72727272727,0.5562016297038314
0,savings_upper,63636.72727272727,0.5544217453469588
0,savings_upper,63636.72727272727,0.5192122088773943
0,savings_upper,63636.72727272727,0.5186206106454373
0,savings_upper,63636.72727272727,0.5182621431121543
0,savings_upper,63636.72727272727,0.5535964496611379
0,savings_upper,63636.72727272727,0.5796877455266255
0,savings_upper,63636.72727272727,0.5312079071869006
0,savings_upper,63636.72727272727,0.525550861582382
0,savings_upper,63636.72727272727,0.5452584090664228
0,savings_upper,63636.72727272727,0.48121003744991553
0,savings_upper,63636.72727272727,0.5884370390500696
0,savings_upper,63636.72727272727,0.5407087015762456
0,savings_upper,63636.72727272727,0.6108817864936756
0,savings_upper,63636.72727272727,0.5449240261257547
0,savings_upper,63636.72727272727,0.5046088892600211
0,savings_upper,63636.72727272727,0.5633546341036715
0,savings_upper,63636.72727272727,0.5307583580680056
0,savings_upper,72727.54545454546,0.5341940701407395
0,savings_upper,72727.54545454546,0.5431198978133215
0,savings_upper,72727.54545454546,0.5435897583719832
0,savings_upper,72727.54545454546,0.5122828058199586
0,savings_upper,72727.54545454546,0.5390433902357322
0,savings_upper,72727.54545454546,0.5664836399901295
0,savings_upper,72727.54545454546,0.5992204277781262
0,savings_upper,72727.54545454546,0.536648194546606
0,savings_upper,72727.54545454546,0.5467448931833734
0,savings_upper,72727.54545454546,0.5362066276273695
0,savings_upper,72727.54545454546,0.5328301563950226
0,savings_upper,72727.54545454546,0.5557630768247871
0,savings_upper,72727.54545454546,0.5007054571750267
0,savings_upper,72727.54545454546,0.5819401904803527
0,savings_upper,72727.54545454546,0.5112190683539294
0,savings_upper,72727.54545454546,0.5317516497530874
0,savings_upper,72727.54545454546,0.5814347494746683
0,savings_upper,72727.54545454546,0.5554654222279123
0,savings_upper,72727.54545454546,0.5617862472682741
0,savings_upper,72727.54545454546,0.5285105709632056
0,savings_upper,72727.54545454546,0.5178488710092924
0,savings_upper,72727.54545454546,0.6061188907120321
0,savings_upper,72727.54545454546,0.5157526908580761
0,savings_upper,72727.54545454546,0.5508906444596382
0,savings_upper,72727.54545454546,0.5606339395398545
0,savings_upper,72727.54545454546,0.5584565865503219
0,savings_upper,72727.54545454546,0.5101067780026224
0,savings_upper,72727.54545454546,0.5745948371582751
0,savings_upper,72727.54545454546,0.518395608694621
0,savings_upper,72727.54545454546,0.539407235433937
0,savings_upper,72727.54545454546,0.5119553322870583
0,savings_upper,72727.54545454546,0.571589029264981
0,savings_upper,72727.54545454546,0.5231356894737085
0,savings_upper,72727.54545454546,0.5226833153845375
0,savings_upper,72727.54545454546,0.5787136622466178
0,savings_upper,72727.54545454546,0.5433963782428715
0,savings_upper,72727.54545454546,0.584742472108434
0,savings_upper,72727.54545454546,0.5645080664697786
0,savings_upper,72727.54545454546,0.5766245744400713
0,savings_upper,72727.54545454546,0.5536710509334064
0,savings_upper,72727.54545454546,0.5940178823326949
0,savings_upper,72727.54545454546,0.5228890126839673
0,savings_upper,72727.54545454546,0.5333805058321047
0,savings_upper,72727.54545454546,0.5874152689955473
0,savings_upper,72727.54545454546,0.5219012047298304
0,savings_upper,72727.54545454546,0.57984962036889
0,savings_upper,72727.54545454546,0.5598469268164764
0,savings_upper,72727.54545454546,0.5289589358466771
0,savings_upper,72727.54545454546,0.5287620410169193
0,savings_upper,72727.54545454546,0.5664542273928836
0,savings_upper,81818.36363636363,0.5564021679018566
0,savings_upper,81818.36363636363,0.6140708453335854
0,savings_upper,81818.36363636363,0.5114721757742392
0,savings_upper,81818.36363636363,0.540472039253334
0,savings_upper,81818.36363636363,0.5258744049399331
0,savings_upper,81818.36363636363,0.5427957956053023
0,savings_upper,81818.36363636363,0.5741897423795126
0,savings_upper,81818.36363636363,0.5379159608809817
0,savings_upper,81818.36363636363,0.5419143666746676
0,savings_upper,81818.36363636363,0.5129021325868939
0,savings_upper,81818.36363636363,0.5136921013096816
0,savings_upper,81818.36363636363,0.5890579941746732
0,savings_upper,81818.36363636363,0.5842241193661133
0,savings_upper,81818.36363636363,0.520780778156991
0,savings_upper,81818.36363636363,0.5319051558097829
0,savings_upper,81818.36363636363,0.47345679147418207
0,savings_upper,81818.36363636363,0.5510390703622654
0,savings_upper,81818.36363636363,0.562833379107528
0,savings_upper,81818.36363636363,0.5542881169800712
0,savings_upper,81818.36363636363,0.5177177666749967
0,savings_upper,81818.36363636363,0.5572080490177602
0,savings_upper,81818.36363636363,0.5563965687923477
0,savings_upper,81818.36363636363,0.5707583384278687
0,savings_upper,81818.36363636363,0.5373455877011749
0,savings_upper,81818.36363636363,0.5876791685741207
0,savings_upper,81818.36363636363,0.5310977550250217
0,savings_upper,81818.36363636363,0.5558590334046152
0,savings_upper,81818.36363636363,0.5077288833927868
0,savings_upper,81818.36363636363,0.48779553343823207
0,savings_upper,81818.36363636363,0.5696537346680203
0,savings_upper,81818.36363636363,0.5275250180338894
0,savings_upper,81818.36363636363,0.5548531453707481
0,savings_upper,81818.36363636363,0.5222311920694301
0,savings_upper,81818.36363636363,0.56248508807062
0,savings_upper,81818.36363636363,0.4823883893291408
0,savings_upper,81818.36363636363,0.5753988368035711
0,savings_upper,81818.36363636363,0.5895928312017154
0,savings_upper,81818.36363636363,0.5257965213572648
0,savings_upper,81818.36363636363,0.5666132187385171
0,savings_upper,81818.36363636363,0.5793602279569422
0,savings_upper,81818.36363636363,0.5081158958061417
0,savings_upper,81818.36363636363,0.5523145328368408
0,savings_upper,81818.36363636363,0.5479462241272838
0,savings_upper,81818.36363636363,0.5615750131634181
0,savings_upper,81818.36363636363,0.5685590007827945
0,savings_upper,81818.36363636363,0.5539179744939404
0,savings_upper,81818.36363636363,0.5513311886720472
0,savings_upper,81818.36363636363,0.5537829290086316
0,savings_upper,81818.36363636363,0.5724969343082713
0,savings_upper,81818.36363636363,0.5619226707400757
0,savings_upper,90909.18181818182,0.5090527885060241
0,savings_upper,90909.18181818182,0.5302373161495043
0,savings_upper,90909.18181818182,0.5195351633796327
0,savings_upper,90909.18181818182,0.5270544834859061
0,savings_upper,90909.18181818182,0.4860539815647997
0,savings_upper,90909.18181818182,0.5370391557184339
0,savings_upper,90909.18181818182,0.5568500815040643
0,savings_upper,90909.18181818182,0.5565144190950139
0,savings_upper,90909.18181818182,0.5903516238140081
0,savings_upper,90909.18181818182,0.5458462674381866
0,savings_upper,90909.18181818182,0.5559762830141595
0,savings_upper,90909.18181818182,0.5738003187717906
0,savings_upper,90909.18181818182,0.5589508773908539
0,savings_upper,90909.18181818182,0.5495515485379087
0,savings_upper,90909.18181818182,0.5571412853269115
0,savings_upper,90909.18181818182,0.5032041282212448
0,savings_upper,90909.18181818182,0.5244801183137605
0,savings_upper,90909.18181818182,0.4905875109930522
0,savings_upper,90909.18181818182,0.5591906567379507
0,savings_upper,90909.18181818182,0.579046509414459
0,savings_upper,90909.18181818182,0.5456803392271623
0,savings_upper,90909.18181818182,0.48824738875486035
0,savings_upper,90909.18181818182,0.5555481376685822
0,savings_upper,90909.18181818182,0.5292765475403202
0,savings_upper,90909.18181818182,0.5858489689498884
0,savings_upper,90909.18181818182,0.5620977586547906
0,savings_upper,90909.18181818182,0.5428033457134516
0,savings_upper,90909.18181818182,0.48729511373036943
0,savings_upper,90909.18181818182,0.4931598913584933
0,savings_upper,90909.18181818182,0.5174408726711253
0,savings_upper,90909.18181818182,0.543260023737141
0,savings_upper,90909.18181818182,0.5193265730896928
0,savings_upper,90909.18181818182,0.5142423647979566
0,savings_upper,90909.18181818182,0.555994676304236
0,savings_upper,90909.18181818182,0.5125944859015462
0,savings_upper,90909.18181818182,0.5111815798303924
0,savings_upper,90909.18181818182,0.5445403261105958
0,savings_upper,90909.18181818182,0.5098629036479869
0,savings_upper,90909.18181818182,0.46655622928364876
0,savings_upper,90909.18181818182,0.5215968268108445
0,savings_upper,90909.18181818182,0.5654965118574211
0,savings_upper,90909.18181818182,0.5222032752887672
0,savings_upper,90909.18181818182,0.5151163875202588
0,savings_upper,90909.18181818182,0.4970340627150534
0,savings_upper,90909.18181818182,0.5378542948759698
0,savings_upper,90909.18181818182,0.4833896402903009
0,savings_upper,90909.18181818182,0.6055197734065275
0,savings_upper,90909.18181818182,0.5233286861318662
0,savings_upper,90909.18181818182,0.5231862589118027
0,savings_upper,90909.18181818182,0.5438332121367689
0,savings_upper,100000.0,0.5597348591226283
0,savings_upper,100000.0,0.5541072775325959
0,savings_upper,100000.0,0.5216939428588379
0,savings_upper,100000.0,0.5484252565886142
0,savings_upper,100000.0,0.5004959876347697
0,savings_upper,100000.0,0.5757589444226161
0,savings_upper,100000.0,0.5713562023140266
0,savings_upper,100000.0,0.49410808329228817
0,savings_upper,100000.0,0.52894185510361
0,savings_upper,100000.0,0.5146971545468713
0,savings_upper,100000.0,0.5550853094581337
0,savings_upper,100000.0,0.46964077615376976
0,savings_upper,100000.0,0.5494299774221463
0,savings_upper,100000.0,0.5698460466586018
0,savings_upper,100000.0,0.532414805974259
0,savings_upper,100000.0,0.556741129672649
0,savings_upper,100000.0,0.5026658990943978
0,savings_upper,100000.0,0.543336587013392
0,savings_upper,100000.0,0.5296698147567758
0,savings_upper,100000.0,0.5305076749854852
