,Variable,Parameter,Gini
0,price_upper,51454.545454545456,0.7775362265810785
0,price_upper,51454.545454545456,0.8255620345385393
0,price_upper,51454.545454545456,0.7068402409787176
0,price_upper,51454.545454545456,0.7583591426396133
0,price_upper,51454.545454545456,0.7585839722641372
0,price_upper,51454.545454545456,0.7739430688571945
0,price_upper,51454.545454545456,0.7635204943800505
0,price_upper,51454.545454545456,0.7348809789939529
0,price_upper,51454.545454545456,0.8168728512887654
0,price_upper,51454.545454545456,0.724615814193494
0,price_upper,51454.545454545456,0.6836188789436872
0,price_upper,51454.545454545456,0.7302477191552432
0,price_upper,51454.545454545456,0.7324113321743538
0,price_upper,51454.545454545456,0.7671170777404868
0,price_upper,51454.545454545456,0.8196919181078424
0,price_upper,51454.545454545456,0.7714410119530747
0,price_upper,51454.545454545456,0.7500731669028674
0,price_upper,51454.545454545456,0.8238343057930647
0,price_upper,51454.545454545456,0.7056220725750595
0,price_upper,51454.545454545456,0.7222189508242438
0,price_upper,51454.545454545456,0.7412210794420747
0,price_upper,51454.545454545456,0.7820421251457244
0,price_upper,51454.545454545456,0.7361831879041426
0,price_upper,51454.545454545456,0.8291395219663282
0,price_upper,51454.545454545456,0.7561491690062445
0,price_upper,51454.545454545456,0.7933672440103104
0,price_upper,51454.545454545456,0.7368857927055716
0,price_upper,51454.545454545456,0.7543680267651107
0,price_upper,59545.454545454544,0.8201043790642382
0,price_upper,59545.454545454544,0.7737877067558898
0,price_upper,59545.454545454544,0.8112935863861103
0,price_upper,59545.454545454544,0.7608046086560448
0,price_upper,59545.454545454544,0.6803708228949046
0,price_upper,59545.454545454544,0.7601035481210895
0,price_upper,59545.454545454544,0.7629602186241766
0,price_upper,59545.454545454544,0.7332760527697292
0,price_upper,59545.454545454544,0.7746071804222919
0,price_upper,59545.454545454544,0.7721624757388752
0,price_upper,59545.454545454544,0.7389963272891495
0,price_upper,59545.454545454544,0.775438236902719
0,price_upper,59545.454545454544,0.7876585453454258
0,price_upper,59545.454545454544,0.8590897660069811
0,price_upper,59545.454545454544,0.8560520150769435
0,price_upper,59545.454545454544,0.7864032986546505
0,price_upper,59545.454545454544,0.7991419974444981
0,price_upper,59545.454545454544,0.7917636946166227
0,price_upper,59545.454545454544,0.8457759620670867
0,price_upper,59545.454545454544,0.7470845020541338
0,price_upper,59545.454545454544,0.750607169981657
0,price_upper,59545.454545454544,0.8185616806702666
0,price_upper,59545.454545454544,0.7756169176559735
0,price_upper,59545.454545454544,0.7855491502080584
0,price_upper,59545.454545454544,0.7547956702788897
0,price_upper,59545.454545454544,0.7174798061888228
0,price_upper,59545.454545454544,0.8581336340492481
0,price_upper,59545.454545454544,0.794462570477684
0,price_upper,59545.454545454544,0.7094773534852932
0,price_upper,59545.454545454544,0.7701683472146446
0,price_upper,67636.36363636365,0.8144705406944402
0,price_upper,67636.36363636365,0.722932905425127
0,price_upper,67636.36363636365,0.8101164891746383
0,price_upper,67636.36363636365,0.7750307033850968
0,price_upper,67636.36363636365,0.8255686740229791
0,price_upper,67636.36363636365,0.7952151765521567
0,price_upper,67636.36363636365,0.7493533128907252
0,price_upper,67636.36363636365,0.7506329243736851
0,price_upper,67636.36363636365,0.8044742919979202
0,price_upper,67636.36363636365,0.7341294074294483
0,price_upper,67636.36363636365,0.755893790404065
0,price_upper,67636.36363636365,0.7506440404821397
0,price_upper,67636.36363636365,0.7838426942561701
0,price_upper,67636.36363636365,0.7581692499819102
0,price_upper,67636.36363636365,0.7096872040216601
0,price_upper,67636.36363636365,0.7358308991028151
0,price_upper,67636.36363636365,0.8029174889403494
0,price_upper,67636.36363636365,0.7465245610390312
0,price_upper,67636.36363636365,0.7888457480548434
0,price_upper,67636.36363636365,0.8051122630681637
0,price_upper,67636.36363636365,0.7831431690547717
0,price_upper,67636.36363636365,0.77342518230469
0,price_upper,67636.36363636365,0.7255879049223031
0,price_upper,67636.36363636365,0.7945441531176839
0,price_upper,67636.36363636365,0.7166335356992543
0,price_upper,67636.36363636365,0.768262719533034
0,price_upper,67636.36363636365,0.7826832228875353
0,price_upper,67636.36363636365,0.8070477781718012
0,price_upper,67636.36363636365,0.7791792346332785
0,price_upper,67636.36363636365,0.7388359332274774
0,price_upper,75727.27272727274,0.7505517887130153
0,price_upper,75727.27272727274,0.7218780098973945
0,price_upper,75727.27272727274,0.7905432997036732
0,price_upper,75727.27272727274,0.7642227916305213
0,price_upper,75727.27272727274,0.7993362377946024
0,price_upper,75727.27272727274,0.7436864479543264
0,price_upper,75727.27272727274,0.8161451406214664
0,price_upper,75727.27272727274,0.7543783288248719
0,price_upper,75727.27272727274,0.7955146163217365
0,price_upper,75727.27272727274,0.7870202427261901
0,price_upper,75727.27272727274,0.6750781388533185
0,price_upper,75727.27272727274,0.8010542712943064
0,price_upper,75727.27272727274,0.7328914059627722
0,price_upper,75727.27272727274,0.8571630359030202
0,price_upper,75727.27272727274,0.766696025768855
0,price_upper,75727.27272727274,0.812609627004555
0,price_upper,75727.27272727274,0.7663862346686517
0,price_upper,75727.27272727274,0.7930559803555359
0,price_upper,75727.27272727274,0.7683791301501631
0,price_upper,75727.27272727274,0.8311048933262514
0,price_upper,75727.27272727274,0.7244381230014104
0,price_upper,75727.27272727274,0.7785554376097261
0,price_upper,75727.27272727274,0.8113013739230172
0,price_upper,75727.27272727274,0.8044443060039562
0,price_upper,75727.27272727274,0.9120159061534573
0,price_upper,75727.27272727274,0.7962966553356781
0,price_upper,75727.27272727274,0.7497009496007453
0,price_upper,75727.27272727274,0.8065519758247761
0,price_upper,75727.27272727274,0.7692461106360323
0,price_upper,75727.27272727274,0.817236809434691
0,price_upper,83818.18181818182,0.7993890343782081
0,price_upper,83818.18181818182,0.7667860580386426
0,price_upper,83818.18181818182,0.7497780997684772
0,price_upper,83818.18181818182,0.8137883675686255
0,price_upper,83818.18181818182,0.7955823666130974
0,price_upper,83818.18181818182,0.7291893389630012
0,price_upper,83818.18181818182,0.7740954464250701
0,price_upper,83818.18181818182,0.7867548585299995
0,price_upper,83818.18181818182,0.734277359417572
0,price_upper,83818.18181818182,0.731862731914434
0,price_upper,83818.18181818182,0.7239076134091397
0,price_upper,83818.18181818182,0.7779826501598056
0,price_upper,83818.18181818182,0.724870801963423
0,price_upper,83818.18181818182,0.7484520616989013
0,price_upper,83818.18181818182,0.770513198679628
0,price_upper,83818.18181818182,0.7927346214137424
0,price_upper,83818.18181818182,0.8115039737623294
0,price_upper,83818.18181818182,0.8334920262484464
0,price_upper,83818.18181818182,0.7403938104857296
0,price_upper,83818.18181818182,0.7923140904418046
0,price_upper,83818.18181818182,0.7526962866561021
0,price_upper,83818.18181818182,0.7328043194840261
0,price_upper,83818.18181818182,0.7924967600064877
0,price_upper,83818.18181818182,0.8601208777430099
0,price_upper,83818.18181818182,0.7637651839811436
0,price_upper,83818.18181818182,0.7551836177839238
0,price_upper,83818.18181818182,0.7219431391538725
0,price_upper,83818.18181818182,0.7787564671884704
0,price_upper,83818.18181818182,0.7908031351811452
0,price_upper,83818.18181818182,0.7983712959321893
0,price_upper,91909.09090909091,0.8202003054811597
0,price_upper,91909.09090909091,0.6528472425257522
0,price_upper,91909.09090909091,0.7275423378905903
0,price_upper,91909.09090909091,0.7152583242315415
0,price_upper,91909.09090909091,0.7665194187340529
0,price_upper,91909.09090909091,0.7927228006527691
0,price_upper,91909.09090909091,0.7724877036929957
0,price_upper,91909.09090909091,0.8139956469645285
0,price_upper,91909.09090909091,0.7406573951328664
0,price_upper,91909.09090909091,0.7643754034633193
0,price_upper,91909.09090909091,0.8281676067406749
0,price_upper,91909.09090909091,0.7102826461069666
0,price_upper,91909.09090909091,0.8046830852717979
0,price_upper,91909.09090909091,0.8206746446650492
0,price_upper,91909.09090909091,0.703915831688264
0,price_upper,91909.09090909091,0.7463383751036354
0,price_upper,91909.09090909091,0.7342638216468346
0,price_upper,91909.09090909091,0.7344346857887557
0,price_upper,91909.09090909091,0.7948137045926734
0,price_upper,91909.09090909091,0.7188902946115466
0,price_upper,91909.09090909091,0.7669376158516076
0,price_upper,91909.09090909091,0.731752156191704
0,price_upper,91909.09090909091,0.7604106776981178
0,price_upper,91909.09090909091,0.7706492862595008
0,price_upper,91909.09090909091,0.7617459316940834
0,price_upper,91909.09090909091,0.7472798202810387
0,price_upper,91909.09090909091,0.805394717123472
0,price_upper,91909.09090909091,0.7783630094143597
0,price_upper,91909.09090909091,0.7915849008298186
0,price_upper,91909.09090909091,0.715677417087238
0,price_upper,100000.0,0.7472722304802555
0,price_upper,100000.0,0.786252236393249
0,price_upper,100000.0,0.856795240352371
0,price_upper,100000.0,0.8038480474990138
0,price_upper,100000.0,0.7833538742821512
0,price_upper,100000.0,0.7938782715885875
0,price_upper,100000.0,0.7518562993498563
0,price_upper,100000.0,0.7865606179710531
0,price_upper,100000.0,0.8390453668251713
0,price_upper,100000.0,0.7646463497879707
0,price_upper,100000.0,0.7480698404941613
0,price_upper,100000.0,0.7351905993647552
0,price_upper,100000.0,0.7532190555430699
0,price_upper,100000.0,0.7346709532056384
0,price_upper,100000.0,0.8393902670960842
0,price_upper,100000.0,0.7755977044596608
0,price_upper,100000.0,0.8084571211324948
0,price_upper,100000.0,0.7789461925888584
0,price_upper,100000.0,0.8209170361654098
0,price_upper,100000.0,0.7460897709378986
0,price_upper,100000.0,0.7920275261681838
0,price_upper,100000.0,0.8190869965497697
0,price_upper,100000.0,0.7649907291858593
0,price_upper,100000.0,0.7521549007117511
0,price_upper,100000.0,0.7912946266866773
0,price_upper,100000.0,0.8135249473028979
0,price_upper,100000.0,0.8342294140570831
0,price_upper,100000.0,0.764316050520435
0,price_upper,100000.0,0.7893133883417367
0,price_upper,100000.0,0.7341667890331804
